1.000099999996422895e+01,8.999000000381251141e+00,3.396725106311756504e-01
1.000200003103620183e+01,8.998000079283334784e+00,3.396725106311756504e-01
1.000300011383525067e+01,8.997000289219188929e+00,3.396725106311756504e-01
1.000400026883311710e+01,8.996000682682403493e+00,3.396725106311756504e-01
1.000500051630850074e+01,8.995001312033384266e+00,3.396725106311756504e-01
1.000600087630296642e+01,8.994002229387618286e+00,3.396725106311756504e-01
1.000700136857852662e+01,8.993003486506895072e+00,3.396725106311756504e-01
1.000800201257720978e+01,8.992005134694281310e+00,3.396725106311756504e-01
1.000900282738288460e+01,8.991007224693586153e+00,3.396725106311756504e-01
1.001000383168557484e+01,8.990009806593979746e+00,3.396725106311756504e-01
1.001100504374848121e+01,8.989012929740367142e+00,3.396725106311756504e-01
1.001200648137786864e+01,8.988016642650018539e+00,3.396725106311756504e-01
1.001300816189596432e+01,8.987020992935871533e+00,3.396725106311756504e-01
1.001401010211695031e+01,8.986026027236851732e+00,3.396725106311756504e-01
1.001501231832610905e+01,8.985031791155432046e+00,3.396725106311756504e-01
1.001601482626214157e+01,8.984038329202597595e+00,3.396725106311756504e-01
1.001701764110264747e+01,8.983045684750269544e+00,3.396725106311756504e-01
1.001802077745271191e+01,8.982053899991175427e+00,3.396725106311756504e-01
1.001902424933653535e+01,8.981063015906070035e+00,3.396725106311756504e-01
1.002002807019198016e+01,8.980073072238132781e+00,3.396725106311756504e-01
1.002103225286793453e+01,8.979084107474321286e+00,3.396725106311756504e-01
1.002203680962432131e+01,8.978096158833389850e+00,3.396725106311756504e-01
1.002304175213460091e+01,8.977109262260245970e+00,3.396725106311756504e-01
1.002404709149058881e+01,8.976123452426264748e+00,3.396725106311756504e-01
1.002505283820940107e+01,8.975138762735159759e+00,3.396725106311756504e-01
1.002605900224233082e+01,8.974155225333989350e+00,3.396725106311756504e-01
1.002706559298546374e+01,8.973172871128843653e+00,3.396725106311756504e-01
1.002807261929183724e+01,8.972191729804778859e+00,3.396725106311756504e-01
1.002908008948493901e+01,8.971211829849529806e+00,3.396725106311756504e-01
1.003008801137337258e+01,8.970233198580553236e+00,3.396725106311756504e-01
1.003109639226647865e+01,8.969255862174978944e+00,3.396725106311756504e-01
1.003210523899076634e+01,8.968279845702012310e+00,3.396725106311756504e-01
1.003311455790696094e+01,8.967305173157408049e+00,3.396725106311756504e-01
1.003412435492752763e+01,8.966331867499606645e+00,3.396725106311756504e-01
1.003513463553451857e+01,8.965359950687178170e+00,3.396725106311756504e-01
1.003614540479760997e+01,8.964389443717221795e+00,3.396725106311756504e-01
1.003715666739220680e+01,8.963420366664415440e+00,3.396725106311756504e-01
1.003816842761749761e+01,8.962452738720417145e+00,3.396725106311756504e-01
1.003918068941437447e+01,8.961486578233360589e+00,3.396725106311756504e-01
1.004019345638311478e+01,8.960521902747203171e+00,3.396725106311756504e-01
1.004120673180075762e+01,8.959558729040727698e+00,3.396725106311756504e-01
1.004222051863810528e+01,8.958597073165993407e+00,3.396725106311756504e-01
1.004323481957629127e+01,8.957636950486092431e+00,3.396725106311756504e-01
1.004424963702287066e+01,8.956678375712062490e+00,3.396725106311756504e-01
1.004526497312739863e+01,8.955721362938845687e+00,3.396725106311756504e-01
1.004628082979646031e+01,8.954765925680199246e+00,3.396725106311756504e-01
1.004729720870812493e+01,8.953812076902458728e+00,3.396725106311756504e-01
1.004831411132582808e+01,8.952859829057127072e+00,3.396725106311756504e-01
1.004933153891164821e+01,8.951909194112214863e+00,3.396725106311756504e-01
1.005034949253898979e+01,8.950960183582314045e+00,3.396725106311756504e-01
1.005136797310465901e+01,8.950012808557380239e+00,3.396725106311756504e-01
1.005238698134035147e+01,8.949067079730223639e+00,3.396725106311756504e-01
1.005340651782355188e+01,8.948123007422699615e+00,3.396725106311756504e-01
1.005442658298784941e+01,8.947180601610616790e+00,3.396725106311756504e-01
1.005544717713269343e+01,8.946239871947378575e+00,3.396725106311756504e-01
1.005646830043259854e+01,8.945300827786377695e+00,3.396725106311756504e-01
1.005748995294582215e+01,8.944363478202181028e+00,3.396725106311756504e-01
1.005851213462252147e+01,8.943427832010533152e+00,3.396725106311756504e-01
1.005953484531241848e+01,8.942493897787207047e+00,3.396725106311756504e-01
1.006055808477199776e+01,8.941561683885762335e+00,3.396725106311756504e-01
1.006158185267123706e+01,8.940631198454234152e+00,3.396725106311756504e-01
1.006260614859991875e+01,8.939702449450795285e+00,3.396725106311756504e-01
1.006363097207352197e+01,8.938775444658455527e+00,3.396725106311756504e-01
1.006465632253872045e+01,8.937850191698814228e+00,3.396725106311756504e-01
1.006568219937851616e+01,8.936926698044938888e+00,3.396725106311756504e-01
1.006670860191702310e+01,8.936004971033382205e+00,3.396725106311756504e-01
1.006773552942390815e+01,8.935085017875419311e+00,3.396725106311756504e-01
1.006876298111853529e+01,8.934166845667512291e+00,3.396725106311756504e-01
1.006979095617380260e+01,8.933250461401060605e+00,3.396725106311756504e-01
1.007081945371971621e+01,8.932335871971481822e+00,3.396725106311756504e-01
1.007184847284669083e+01,8.931423084186652872e+00,3.396725106311756504e-01
1.007287801260862281e+01,8.930512104774752657e+00,3.396725106311756504e-01
1.007390807202572169e+01,8.929602940391541566e+00,3.396725106311756504e-01
1.007493865008714451e+01,8.928695597627115177e+00,3.396725106311756504e-01
1.007596974575341697e+01,8.927790083012162370e+00,3.396725106311756504e-01
1.007700135795868412e+01,8.926886403023763350e+00,3.396725106311756504e-01
1.007803348561277978e+01,8.925984564090756024e+00,3.396725106311756504e-01
1.007906612760313969e+01,8.925084572598695587e+00,3.396725106311756504e-01
1.008009928279656719e+01,8.924186434894437525e+00,3.396725106311756504e-01
1.008113295004085863e+01,8.923290157290376001e+00,3.396725106311756504e-01
1.008216712816629723e+01,8.922395746068346511e+00,3.396725106311756504e-01
1.008320181598704046e+01,8.921503207483231890e+00,3.396725106311756504e-01
1.008423701230238123e+01,8.920612547766284095e+00,3.396725106311756504e-01
1.008527271589792207e+01,8.919723773128181321e+00,3.396725106311756504e-01
1.008630892554664449e+01,8.918836889761839970e+00,3.396725106311756504e-01
1.008734564000989664e+01,8.917951903845008133e+00,3.396725106311756504e-01
1.008838285803830104e+01,8.917068821542644130e+00,3.396725106311756504e-01
1.008942057837258055e+01,8.916187649009096106e+00,3.396725106311756504e-01
1.009045879974432758e+01,8.915308392390112857e+00,3.396725106311756504e-01
1.009149752087670215e+01,8.914431057824682370e+00,3.396725106311756504e-01
1.009253674048507499e+01,8.913555651446714023e+00,3.396725106311756504e-01
1.009357645727761188e+01,8.912682179386582249e+00,3.396725106311756504e-01
1.009461666995581908e+01,8.911810647772542282e+00,3.396725106311756504e-01
1.009565737721502998e+01,8.910941062732012696e+00,3.396725106311756504e-01
1.009669857774486168e+01,8.910073430392758453e+00,3.396725106311756504e-01
1.009774027022962883e+01,8.909207756883963825e+00,3.396725106311756504e-01
1.009878245334871671e+01,8.908344048337212939e+00,3.396725106311756504e-01
1.009982512577693470e+01,8.907482310887374410e+00,3.396725106311756504e-01
1.010086828618482535e+01,8.906622550673418459e+00,3.396725106311756504e-01
1.010191193323895931e+01,8.905764773839148774e+00,3.396725106311756504e-01
1.010295606560219284e+01,8.904908986533866866e+00,3.396725106311756504e-01
1.010400068193391654e+01,8.904055194912976035e+00,3.396725106311756504e-01
1.010504578089026673e+01,8.903203405138521376e+00,3.396725106311756504e-01
1.010609136112433504e+01,8.902353623379685388e+00,3.396725106311756504e-01
1.010713742128634429e+01,8.901505855813223178e+00,3.396725106311756504e-01
1.010818396002381903e+01,8.900660108623855038e+00,3.396725106311756504e-01
1.010923097598173825e+01,8.899816388004623491e+00,3.396725106311756504e-01
1.011027846780267225e+01,8.898974700157200601e+00,3.396725106311756504e-01
1.011132643412691046e+01,8.898135051292170417e+00,3.396725106311756504e-01
1.011237487359257337e+01,8.897297447629268774e+00,3.396725106311756504e-01
1.011342378483572269e+01,8.896461895397598241e+00,3.396725106311756504e-01
1.011447316649045369e+01,8.895628400835814631e+00,3.396725106311756504e-01
1.011552301718897873e+01,8.894796970192285102e+00,3.396725106311756504e-01
1.011657333556171245e+01,8.893967609725224932e+00,3.396725106311756504e-01
1.011762412023733937e+01,8.893140325702812987e+00,3.396725106311756504e-01
1.011867536984287952e+01,8.892315124403282312e+00,3.396725106311756504e-01
1.011972708300374890e+01,8.891492012114996513e+00,3.396725106311756504e-01
1.012077925834381276e+01,8.890670995136510157e+00,3.396725106311756504e-01
1.012183189448543352e+01,8.889852079776604299e+00,3.396725106311756504e-01
1.012288499004951703e+01,8.889035272354316675e+00,3.396725106311756504e-01
1.012393854365554802e+01,8.888220579198957694e+00,3.396725106311756504e-01
1.012499255392163455e+01,8.887408006650105108e+00,3.396725106311756504e-01
1.012604701946453289e+01,8.886597561057595129e+00,3.396725106311756504e-01
1.012710193889968124e+01,8.885789248781501115e+00,3.396725106311756504e-01
1.012815731084122817e+01,8.884983076192096263e+00,3.396725106311756504e-01
1.012921313390205391e+01,8.884179049669818085e+00,3.396725106311756504e-01
1.013026940669379528e+01,8.883377175605213338e+00,3.396725106311756504e-01
1.013132612782686515e+01,8.882577460398875857e+00,3.396725106311756504e-01
1.013238329591046849e+01,8.881779910461386152e+00,3.396725106311756504e-01
1.013344090955262011e+01,8.880984532213233251e+00,3.396725106311756504e-01
1.013449896736016242e+01,8.880191332084731215e+00,3.396725106311756504e-01
1.013555746793877610e+01,8.879400316515935643e+00,3.396725106311756504e-01
1.013661640989299073e+01,8.878611491956549528e+00,3.396725106311756504e-01
1.013767579182619727e+01,8.877824864865820231e+00,3.396725106311756504e-01
1.013873561234066223e+01,8.877040441712438223e+00,3.396725106311756504e-01
1.013979587003752769e+01,8.876258228974426956e+00,3.396725106311756504e-01
1.014085656351682907e+01,8.875478233139025619e+00,3.396725106311756504e-01
1.014191769137749688e+01,8.874700460702570126e+00,3.396725106311756504e-01
1.014297925221736385e+01,8.873924918170372322e+00,3.396725106311756504e-01
1.014404124463317203e+01,8.873151612056588533e+00,3.396725106311756504e-01
1.014510366722057810e+01,8.872380548884088114e+00,3.396725106311756504e-01
1.014616651857415697e+01,8.871611735184316672e+00,3.396725106311756504e-01
1.014722979728741059e+01,8.870845177497159284e+00,3.396725106311756504e-01
1.014829350195276803e+01,8.870080882370793063e+00,3.396725106311756504e-01
1.014935763116158896e+01,8.869318856361539716e+00,3.396725106311756504e-01
1.015042218350417080e+01,8.868559106033716333e+00,3.396725106311756504e-01
1.015148715756974873e+01,8.867801637959484395e+00,3.396725106311756504e-01
1.015255255194650097e+01,8.867046458718686353e+00,3.396725106311756504e-01
1.015361836522155059e+01,8.866293574898687524e+00,3.396725106311756504e-01
1.015468459598096551e+01,8.865542993094216229e+00,3.396725106311756504e-01
1.015575124280976382e+01,8.864794719907189702e+00,3.396725106311756504e-01
1.015681830429191912e+01,8.864048761946550670e+00,3.396725106311756504e-01
1.015788577901035517e+01,8.863305125828093267e+00,3.396725106311756504e-01
1.015895366554695478e+01,8.862563818174283625e+00,3.396725106311756504e-01
1.016002196248255807e+01,8.861824845614084012e+00,3.396725106311756504e-01
1.016109066839696595e+01,8.861088214782773420e+00,3.396725106311756504e-01
1.016215978186894020e+01,8.860353932321759274e+00,3.396725106311756504e-01
1.016322930147620696e+01,8.859622004878390911e+00,3.396725106311756504e-01
1.016429922579546030e+01,8.858892439105773065e+00,3.396725106311756504e-01
1.016536955340236226e+01,8.858165241662570466e+00,3.396725106311756504e-01
1.016644028287154100e+01,8.857440419212810667e+00,3.396725106311756504e-01
1.016751141277659976e+01,8.856717978425688642e+00,3.396725106311756504e-01
1.016858294169011501e+01,8.855997925975367835e+00,3.396725106311756504e-01
1.016965486818363651e+01,8.855280268540768773e+00,3.396725106311756504e-01
1.017072719082769261e+01,8.854565012805370117e+00,3.396725106311756504e-01
1.017179990819179203e+01,8.853852165456997270e+00,3.396725106311756504e-01
1.017287301884442208e+01,8.853141733187607443e+00,3.396725106311756504e-01
1.017394652135305577e+01,8.852433722693081819e+00,3.396725106311756504e-01
1.017502041428415183e+01,8.851728140672999956e+00,3.396725106311756504e-01
1.017609469620315465e+01,8.851024993830426624e+00,3.396725106311756504e-01
1.017716936567450148e+01,8.850324288871686207e+00,3.396725106311756504e-01
1.017824442126161877e+01,8.849626032506135331e+00,3.396725106311756504e-01
1.017931986152692936e+01,8.848930231445940819e+00,3.396725106311756504e-01
1.018039568503185244e+01,8.848236892405841658e+00,3.396725106311756504e-01
1.018147189033680888e+01,8.847546022102921626e+00,3.396725106311756504e-01
1.018254847600121948e+01,8.846857627256369483e+00,3.396725106311756504e-01
1.018362544058351205e+01,8.846171714587239165e+00,3.396725106311756504e-01
1.018470278264112139e+01,8.845488290818211752e+00,3.396725106311756504e-01
1.018578050073049290e+01,8.844807362673350326e+00,3.396725106311756504e-01
1.018685859340708788e+01,8.844128936877847735e+00,3.396725106311756504e-01
1.018793705922537995e+01,8.843453020157785005e+00,3.396725106311756504e-01
1.018901589673886754e+01,8.842779619239871991e+00,3.396725106311756504e-01
1.019009510450006850e+01,8.842108740851195137e+00,3.396725106311756504e-01
1.019117468106053082e+01,8.841440391718959901e+00,3.396725106311756504e-01
1.019225462497083079e+01,8.840774578570227860e+00,3.396725106311756504e-01
1.019333493478057662e+01,8.840111308131652024e+00,3.396725106311756504e-01
1.019441560903841903e+01,8.839450587129217496e+00,3.396725106311756504e-01
1.019549664629204422e+01,8.838792422287964357e+00,3.396725106311756504e-01
1.019657804508818622e+01,8.838136820331719434e+00,3.396725106311756504e-01
1.019765980397262872e+01,8.837483787982820971e+00,3.396725106311756504e-01
1.019874192149020864e+01,8.836833331961841509e+00,3.396725106311756504e-01
1.019982439618481784e+01,8.836185458987310781e+00,3.396725106311756504e-01
1.020090722659941207e+01,8.835540175775426164e+00,3.396725106311756504e-01
1.020199041127601269e+01,8.834897489039773788e+00,3.396725106311756504e-01
1.020307394875571205e+01,8.834257405491035442e+00,3.396725106311756504e-01
1.020415783757867878e+01,8.833619931836699024e+00,3.396725106311756504e-01
1.020524207628415958e+01,8.832985074780765444e+00,3.396725106311756504e-01
1.020632666341048633e+01,8.832352841023451973e+00,3.396725106311756504e-01
1.020741159749508320e+01,8.831723237260888482e+00,3.396725106311756504e-01
1.020849687707446840e+01,8.831096270184822572e+00,3.396725106311756504e-01
1.020958250068426132e+01,8.830471946482306933e+00,3.396725106311756504e-01
1.021066846685918605e+01,8.829850272835397362e+00,3.396725106311756504e-01
1.021175477413308030e+01,8.829231255920838350e+00,3.396725106311756504e-01
1.021284142103889714e+01,8.828614902409752219e+00,3.396725106311756504e-01
1.021392840610871211e+01,8.828001218967319375e+00,3.396725106311756504e-01
1.021501572787373213e+01,8.827390212252465673e+00,3.396725106311756504e-01
1.021610338486429725e+01,8.826781888917535568e+00,3.396725106311756504e-01
1.021719137560988777e+01,8.826176255607967036e+00,3.396725106311756504e-01
1.021827969863913310e+01,8.825573318961970060e+00,3.396725106311756504e-01
1.021936835247981534e+01,8.824973085610190893e+00,3.396725106311756504e-01
1.022045733565887637e+01,8.824375562175381660e+00,3.396725106311756504e-01
1.022154664670242674e+01,8.823780755272066401e+00,3.396725106311756504e-01
1.022263628413574921e+01,8.823188671506201786e+00,3.396725106311756504e-01
1.022372624648330763e+01,8.822599317474834280e+00,3.396725106311756504e-01
1.022481653226875409e+01,8.822012699765760857e+00,3.396725106311756504e-01
1.022590714001493595e+01,8.821428824957179060e+00,3.396725106311756504e-01
1.022699806824390123e+01,8.820847699617338833e+00,3.396725106311756504e-01
1.022808931547691103e+01,8.820269330304194355e+00,3.396725106311756504e-01
1.022918088023443950e+01,8.819693723565045218e+00,3.396725106311756504e-01
1.023027276103619165e+01,8.819120885936181153e+00,3.396725106311756504e-01
1.023136495640109978e+01,8.818550823942523209e+00,3.396725106311756504e-01
1.023245746484734120e+01,8.817983544097263149e+00,3.396725106311756504e-01
1.023355028489234364e+01,8.817419052901492194e+00,3.396725106311756504e-01
1.023464341505278874e+01,8.816857356843842197e+00,3.396725106311756504e-01
1.023573685384462806e+01,8.816298462400110836e+00,3.396725106311756504e-01
1.023683059978308485e+01,8.815742376032888572e+00,3.396725106311756504e-01
1.023792465138267005e+01,8.815189104191185621e+00,3.396725106311756504e-01
1.023901900715718405e+01,8.814638653310051808e+00,3.396725106311756504e-01
1.024011366561973091e+01,8.814091029810201761e+00,3.396725106311756504e-01
1.024120862528272546e+01,8.813546240097624107e+00,3.396725106311756504e-01
1.024230388465790220e+01,8.813004290563203114e+00,3.396725106311756504e-01
1.024339944225632593e+01,8.812465187582327886e+00,3.396725106311756504e-01
1.024449529658840063e+01,8.811928937514503346e+00,3.396725106311756504e-01
1.024559144616388195e+01,8.811395546702957660e+00,3.396725106311756504e-01
1.024668788949188070e+01,8.810865021474246106e+00,3.396725106311756504e-01
1.024778462508088062e+01,8.810337368137856728e+00,3.396725106311756504e-01
1.024888165143874552e+01,8.809812592985805324e+00,3.396725106311756504e-01
1.024997896707272815e+01,8.809290702292239317e+00,3.396725106311756504e-01
1.025107657048948262e+01,8.808771702313030971e+00,3.396725106311756504e-01
1.025217446019507506e+01,8.808255599285370607e+00,3.396725106311756504e-01
1.025327263469499428e+01,8.807742399427356261e+00,3.396725106311756504e-01
1.025437109249416245e+01,8.807232108937586901e+00,3.396725106311756504e-01
1.025546983209694751e+01,8.806724733994743204e+00,3.396725106311756504e-01
1.025656885200717205e+01,8.806220280757178998e+00,3.396725106311756504e-01
1.025766815072812932e+01,8.805718755362498484e+00,3.396725106311756504e-01
1.025876772676258852e+01,8.805220163927138799e+00,3.396725106311756504e-01
1.025986757861281440e+01,8.804724512545947235e+00,3.396725106311756504e-01
1.026096770478057429e+01,8.804231807291756695e+00,3.396725106311756504e-01
1.026206810376715062e+01,8.803742054214962920e+00,3.396725106311756504e-01
1.026316877407335326e+01,8.803255259343094608e+00,3.396725106311756504e-01
1.026426971419953560e+01,8.802771428680381760e+00,3.396725106311756504e-01
1.026537092264560158e+01,8.802290568207327581e+00,3.396725106311756504e-01
1.026647239791102351e+01,8.801812683880273269e+00,3.396725106311756504e-01
1.026757413849485268e+01,8.801337781630962809e+00,3.396725106311756504e-01
1.026867614289573183e+01,8.800865867366105988e+00,3.396725106311756504e-01
1.026977840961191291e+01,8.800396946966937861e+00,3.396725106311756504e-01
1.027088093714126416e+01,8.799931026288779989e+00,3.396725106311756504e-01
1.027198372398128789e+01,8.799468111160596351e+00,3.396725106311756504e-01
1.027308676862913472e+01,8.799008207384552804e+00,3.396725106311756504e-01
1.027419006958161596e+01,8.798551320735567671e+00,3.396725106311756504e-01
1.027529362533521784e+01,8.798097456960865870e+00,3.396725106311756504e-01
1.027639743438611575e+01,8.797646621779531273e+00,3.396725106311756504e-01
1.027750149523019196e+01,8.797198820882055514e+00,3.396725106311756504e-01
1.027860580636304810e+01,8.796754059929885017e+00,3.396725106311756504e-01
